ID,Reviews,Ratings
2930,"I returned these rings after wearing them for one full day. They look pretty, but have sharp poking edges all around the sides from the stones and their settings. Washing and drying my hands was so uncomfortable because of the rough feeling these rings had. I actually had 2 cuts on my middle finger from where it had pressed against the rings on my ring finger. I was disappointed, but had to return them. Its just not worth the pain!
",2
2931,"I was looking for a costume set to go on either side of my engagement ring. After reading the reviews on these rings, I thought they might work. I was wrong. They are clearly costume when worn next to quality jewelry. They are also not all the same size. One of the bands was a bit wider than the others. All in all, I wasn't impressed enough to keep them to wear casually on their own. These were repackaged, and returned. Good luck ladies!
",2
2964,"This ring might be ok for someone with long fingers.its a very large looking ring for someonr with shorter fingers.i could not put my fingers together.the size runs a bit large also.does not look real,but I can see it being ok as a fun ring.this was not for me I have the wrong type of fingers for it.
",2
2975,"I have triplet sisters, so I bought 4 of these rings as sister rings...and the pictures on here made them look so elegant. Then when I got all the rings, I was so disappointed. I am embarrassed to give the rings to my sisters.
",2
2979,"the necklace is pretty, however, the clasp wont open far enough to attach to the chain so I cant even wear it.
",2
2987,"this is to samll for the price i was hoping to see something bigger thisis why i put three star
",2
2997,"beautiful product, came when I expected, but wife and I are disappointed....way too small to be an anklet (and my wife is little, except where it counts!) won't make it around her ankle... very disappointed that this is advertised as an anklet...
",2
3002,"I expected a bit better quality than these earrings are. Although attractive, they are very yellow in color and the quality is lacking.
",2
3015,"The garnets in these earrings are more brown than red. They are still OK, just not what I expected since garnets are red.
",2
3044,"I have just received this ring today and upon opening its package my first thought was: ""Is this a joke? Did they send me the wrong ring??""Take a close look at the picture and what do you see? You see a very, very heavy looking ring that looks like it can take a beating. What do you get when you actually get this ring? You get a thin little band that is slightly less then 7mm wide. 7 millimeter = 0.7 centimeters!! How do I know this so easily? Because I have rings that are 7mm wide and this is not even that wide in comparison! So thats right! You get a ring that is less than 1 CENTIMETER WIDE!My advice, look elsewhere for a ring. This thing is so frail that I could snap it between two fingers. I have had this ring in my wishlist for almost 2 years now and when I finally break down and order it, I find out that it looks absolutely nothing like the picture advertises. Talk about severe disappointment. Old Glory, you have lost a customer today with me.
",2
3059,"I purchased this for a friend to use with her costume. The Necklace did not arrive in a silver box as the pictures show, but in a plastic bag. The other big negative I have with this product is that the necklace is not coated with any sort of material. After 30 minutes wearing the item my friends neck started feeling sore due to the strands of wire randomly pinching her neck. I would of requested to return this product but she felt better using it as a decoration in her kids room
",2
3063,"The chain broke thr first week hr wore it, yhe one that he had before I bought this one he wore for about six years without any problems. Not badly made, but not very sturdy, Fast shipper.
",2
3083,"This pendant looked much larger in the photo than when I received it so I was disappointed with the size when I received it. The earrings were dinky and not attractive at all. I sent the whole thing back, and of course only received a partial refund because it was not Amazon's fault that I ordered this and was dissatisfied.
",2
